Date,Close,Change,Fluctuation,Open,High,Low,Volume,Transaction,Market_cap
2023.1.2,671.51,-7.78,-1.15,683.84,688.77,670.38,742767,4368091,3.12E+08
2022.12.29,679.29,-13.08,-1.89,691.35,693.12,675.8,952158,4811065,3.15E+08
2022.12.28,692.37,-11.82,-1.68,699.24,699.39,691.01,834832,5137454,3.21E+08
2022.12.27,704.19,9.51,1.37,697.25,704.21,697.25,901437,5092351,3.28E+08
2022.12.26,694.68,3.43,0.5,691.94,696.96,686.8,797708,4331951,3.23E+08
2022.12.23,691.25,-23.77,-3.32,704.93,704.93,691.25,1107302,5147798,3.22E+08
2022.12.22,715.02,9.32,1.32,710.47,715.35,709.52,851988,4454191,3.32E+08
2022.12.21,705.7,2.57,0.37,708.13,709.95,701.61,938032,5181367,3.28E+08
2022.12.20,703.13,-14.09,-1.96,715.13,715.29,701.44,977951,5388784,3.27E+08
2022.12.19,717.22,-0.19,-0.03,716.8,722.42,714.63,776383,4424672,3.33E+08
2022.12.16,717.41,-5.27,-0.73,711.33,720.48,710.2,889444,4729866,3.34E+08
2022.12.15,722.68,-6.32,-0.87,725.32,730.51,721.46,957408,4765903,3.36E+08
2022.12.14,729,13.84,1.94,718.17,729.17,718.17,1082238,5359244,3.39E+08
2022.12.13,715.16,-0.06,-0.01,717.64,719.33,712.21,1191298,4878762,3.32E+08
2022.12.12,715.22,-4.27,-0.59,716.88,718.31,714.26,964001,4713130,3.32E+08
2022.12.9,719.49,6.97,0.98,717.24,721.14,712.4,1278548,6153962,3.34E+08
2022.12.8,712.52,-5.62,-0.78,718.37,719.69,711.08,1069811,5819829,3.31E+08
2022.12.7,718.14,-1.3,-0.18,715.63,722.62,711.63,982851,5033009,3.33E+08
2022.12.6,719.44,-13.88,-1.89,726.32,727.34,719.29,926869,5019200,3.34E+08
2022.12.5,733.32,0.37,0.05,736.45,739.77,731.07,1058483,5258241,3.40E+08
2022.12.2,732.95,-7.65,-1.03,740.13,740.18,732.41,856591,6105784,3.40E+08
2022.12.1,740.6,11.06,1.52,740.97,744.56,739.16,825110,5758034,3.43E+08
2022.11.30,729.54,2,0.27,726.56,729.54,722.4,813569,5003808,3.38E+08
2022.11.29,727.54,9.64,1.34,715.02,727.6,713.26,794008,4828376,3.37E+08
2022.11.28,717.9,-15.66,-2.13,731.81,731.81,717.13,878677,5419028,3.32E+08
2022.11.25,733.56,-4.66,-0.63,737.46,737.53,732.48,710329,4723353,3.40E+08
2022.11.24,738.22,12.63,1.74,729.41,738.7,729.41,793574,5222187,3.42E+08
2022.11.23,725.59,13.33,1.87,718.29,725.64,718.29,830056,5035913,3.36E+08
2022.11.22,712.26,-6.31,-0.88,716.24,719.8,711.92,895809,5004878,3.30E+08
2022.11.21,718.57,-13.35,-1.82,733,733.65,717.55,981797,5315208,3.33E+08
2022.11.18,731.92,-5.62,-0.76,738.34,742.17,731.53,1297151,6078255,3.39E+08
2022.11.17,737.54,-5.56,-0.75,740.62,742.29,735.04,978991,5746482,3.41E+08
2022.11.16,743.1,-1.86,-0.25,746.55,746.62,737.87,1186546,6517655,3.43E+08
2022.11.15,744.96,15.42,2.11,730.33,744.96,730.33,1130886,6639307,3.44E+08
2022.11.14,729.54,-1.68,-0.23,732.29,734.73,728.81,1100846,6717777,3.37E+08
2022.11.11,731.22,23.44,3.31,727.22,732.12,724.53,1079377,7471802,3.37E+08
2022.11.10,707.78,-6.82,-0.95,708.49,712.48,705.7,1041902,6157828,3.26E+08
2022.11.9,714.6,1.27,0.18,715.19,717.09,711.15,931480,5824932,3.29E+08
2022.11.8,713.33,12.85,1.83,703.36,713.33,703.36,846230,5810477,3.29E+08
2022.11.7,700.48,6.59,0.95,696.22,700.49,695.1,722344,4651071,3.23E+08
2022.11.4,693.89,-0.24,-0.03,691.69,694.17,684.99,737322,5424943,3.20E+08
2022.11.3,694.13,-3.24,-0.46,685.42,695.63,683.74,707278,4750449,3.20E+08
2022.11.2,697.37,-2.68,-0.38,697.4,699.24,694.94,858230,5906554,3.22E+08
2022.11.1,700.05,4.72,0.68,695.45,700.07,693.92,920257,4783325,3.23E+08
2022.10.31,695.33,7.7,1.12,694.69,695.62,689.97,751259,4111223,3.21E+08
2022.10.28,687.63,-7.46,-1.07,690.71,695.51,687.19,847495,5273825,3.18E+08
2022.10.27,695.09,11.92,1.74,686.41,695.22,686.41,852166,4815443,3.21E+08
2022.10.26,683.17,-5.68,-0.82,690.67,691.13,683.14,963245,5482860,3.16E+08
2022.10.25,688.85,0.35,0.05,690.77,695.95,686.21,973741,5479512,3.18E+08
2022.10.24,688.5,14.02,2.08,686.43,693.44,686.43,817959,4941482,3.18E+08
2022.10.21,674.48,-5.96,-0.88,678.16,682.49,674.48,1034394,5149618,3.11E+08
2022.10.20,680.44,-10.12,-1.47,688.44,693.14,675.89,1052781,5294037,3.14E+08
2022.10.19,690.56,-6.53,-0.94,697.94,705.84,689.67,1050552,6485036,3.18E+08
2022.10.18,697.09,15.09,2.21,692.39,697.37,685.9,1068477,7041627,3.21E+08
2022.10.17,682,3.76,0.55,667.61,682.39,664.83,814418,5447791,3.13E+08
2022.10.14,678.24,26.65,4.09,665.17,679.92,665.17,893525,5253140,3.11E+08
2022.10.13,651.59,-20.08,-2.99,669.36,669.71,650.39,1051923,5482305,2.99E+08
2022.10.12,671.67,2.17,0.32,669.59,673.42,663.6,1140924,5053657,3.08E+08
2022.10.11,669.5,-28.99,-4.15,685.3,685.3,667.63,1155753,5117909,3.07E+08
2022.10.7,698.49,-7.52,-1.07,700.71,707.42,697.59,1149849,5316309,3.21E+08
2022.10.6,706.01,20.67,3.02,690.48,706.43,690.48,1139543,5020144,3.24E+08
2022.10.5,685.34,-11.45,-1.64,706.76,707.59,683.15,813666,5380244,3.15E+08
2022.10.4,696.79,24.14,3.59,685.19,696.79,683.63,667596,4625879,3.20E+08
2022.9.30,672.65,-2.42,-0.36,668.26,677.68,661.65,786871,5495664,3.09E+08
2022.9.29,675.07,1.2,0.18,686.63,695.49,675.07,803932,5674039,3.08E+08
2022.9.28,673.87,-24.24,-3.47,696.38,702.72,668.3,911993,6368439,3.08E+08
2022.9.27,698.11,5.74,0.83,694.53,700.38,681.59,947764,6033947,3.19E+08
2022.9.26,692.37,-36.99,-5.07,719.6,719.6,690.6,943308,6277768,3.16E+08
2022.9.23,729.36,-22.05,-2.93,749.87,749.87,728.29,883278,6545898,3.33E+08
2022.9.22,751.41,-3.48,-0.46,746.82,751.58,736.11,978686,6314293,3.43E+08
2022.9.21,754.89,-5.46,-0.72,757.13,761.35,750.14,941673,5677078,3.44E+08
2022.9.20,760.35,8.44,1.12,758.35,764.4,757.33,804841,5303730,3.47E+08
2022.9.19,751.91,-18.13,-2.35,771.52,772.45,750.64,882638,6345057,3.43E+08
2022.9.16,770.04,-11.34,-1.45,776.49,780.25,768.7,889033,7489956,3.51E+08
2022.9.15,781.38,-1.55,-0.2,786.33,787,780.31,851719,7269660,3.56E+08
2022.9.14,782.93,-13.86,-1.74,775.93,784.45,770.05,858083,6759115,3.57E+08
2022.9.13,796.79,18.98,2.44,790.89,796.83,790.83,842463,6199033,3.63E+08
2022.9.8,777.81,9.62,1.25,776.59,781.52,775.31,738189,6231333,3.54E+08
2022.9.7,768.19,-11.27,-1.45,776.82,776.99,765.08,795843,6394707,3.50E+08
2022.9.6,779.46,8.03,1.04,774.23,781.9,774.23,732725,5369171,3.55E+08
2022.9.5,771.43,-14.45,-1.84,784.83,786.6,768.82,741715,5639235,3.51E+08
2022.9.2,785.88,-2.44,-0.31,793.11,795.87,784.67,801799,5893632,3.58E+08
2022.9.1,788.32,-18.72,-2.32,800.74,801.02,788.13,711356,6645920,3.59E+08
2022.8.31,807.04,10.02,1.26,792.33,807.19,791.01,637456,5866887,3.67E+08
2022.8.30,797.02,17.13,2.2,783.99,797.03,783.99,667241,6078637,3.62E+08
2022.8.29,779.89,-22.56,-2.81,780.48,783.45,775.33,619621,5372133,3.54E+08
2022.8.26,802.45,-4.92,-0.61,810.33,813,801.84,718361,6067799,3.65E+08
2022.8.25,807.37,14.23,1.79,795.18,807.37,794.16,630310,5596399,3.67E+08
2022.8.24,793.14,9.72,1.24,788.36,793.14,782.97,714898,5801415,3.60E+08
2022.8.23,783.42,-12.45,-1.56,789.95,793.81,781.92,855724,5956122,3.56E+08
2022.8.22,795.87,-18.3,-2.25,806.9,806.92,795.87,811881,5828845,3.61E+08
2022.8.19,814.17,-11.89,-1.44,827.25,827.32,814.17,887455,6614538,3.69E+08
2022.8.18,826.06,-1.36,-0.16,822.71,826.75,817.52,950528,7063799,3.74E+08
2022.8.17,827.42,-7.32,-0.88,834.91,834.96,825.46,1129912,7729891,3.75E+08
2022.8.16,834.74,3.11,0.37,835.2,836.49,831.69,887226,7363288,3.79E+08
2022.8.12,831.63,-0.52,-0.06,831.18,833.7,826.72,792427,7062541,3.77E+08
2022.8.11,832.15,11.88,1.45,831.99,834.88,828.27,897833,7029242,3.77E+08
2022.8.10,820.27,-13.38,-1.6,829.29,829.29,820.27,897225,6394377,3.72E+08
2022.8.9,833.65,2.79,0.34,831.13,833.94,826.45,976696,7001643,3.78E+08
2022.8.8,830.86,-0.78,-0.09,829.77,831.12,825.94,931451,6455354,3.76E+08
2022.8.5,831.64,6.48,0.79,826.23,832.27,826.23,931759,6868939,3.77E+08
2022.8.4,825.16,9.8,1.2,820.06,825.99,820.06,908491,7513813,3.74E+08
2022.8.3,815.36,11.02,1.37,804.17,815.4,803.2,997273,6614199,3.69E+08
2022.8.2,804.34,-3.27,-0.4,807.69,807.69,799.36,905937,6522128,3.64E+08
2022.8.1,807.61,3.99,0.5,804.15,808.96,801.4,823058,5632186,3.65E+08
2022.7.29,803.62,5.3,0.66,802.97,807.77,801.05,784398,5962099,3.63E+08
2022.7.28,798.32,2.62,0.33,802.5,805.2,796.48,737058,5915931,3.60E+08
2022.7.27,795.7,5.77,0.73,789.61,795.81,788.29,678541,5162361,3.58E+08
2022.7.26,789.93,0.24,0.03,788.76,791.01,786.46,841386,5373790,3.55E+08
2022.7.25,789.69,-0.06,-0.01,787.71,791.25,783.78,871220,5494818,3.55E+08
2022.7.22,789.75,-5.4,-0.68,796.58,800.65,789.73,892760,6130997,3.55E+08
2022.7.21,795.15,4.43,0.56,792.95,795.67,790.97,937755,6900705,3.58E+08
2022.7.20,790.72,8.39,1.07,792.94,795.92,788.02,939573,7152742,3.55E+08
2022.7.19,782.33,5.61,0.72,773.73,782.33,771.69,743424,6177792,3.52E+08
2022.7.18,776.72,14.33,1.88,770.29,776.72,766.89,720021,5831127,3.49E+08
2022.7.15,762.39,-3.69,-0.48,768.41,769.29,754.33,850290,6235061,3.42E+08
2022.7.14,766.08,2.9,0.38,762.54,768.13,757.99,823120,6300322,3.35E+08
2022.7.13,763.18,12.4,1.65,751.34,763.73,747.74,896499,6872496,3.33E+08
2022.7.12,750.78,-16.26,-2.12,762.18,762.18,747.74,766363,6368335,3.28E+08
2022.7.11,767.04,0.56,0.07,767.89,774.35,763.14,779199,6013544,3.36E+08
2022.7.8,766.48,8.51,1.12,764.98,770.92,764.02,850956,6438572,3.35E+08
2022.7.7,757.97,13.34,1.79,750.98,759.03,750.67,809542,5797632,3.31E+08
2022.7.6,744.63,-6.32,-0.84,750.04,759.88,743.61,742268,6386480,3.25E+08
2022.7.5,750.95,28.22,3.9,729.4,750.98,728.32,936691,5932357,3.27E+08
2022.7.4,722.73,-6.75,-0.93,733.35,736.73,712.53,867468,5294938,3.15E+08
2022.7.1,729.48,-15.96,-2.14,748.2,753.45,724.2,798819,5722053,3.19E+08
2022.6.30,745.44,-16.91,-2.22,762.45,762.45,744.24,910029,6318523,3.25E+08
2022.6.29,762.35,-7.16,-0.93,759.21,765.79,753.32,819568,5970952,3.32E+08
2022.6.28,769.51,-1.09,-0.14,770.69,774.8,759.83,978287,6455444,3.35E+08
2022.6.27,770.6,20.3,2.71,758,774.57,754.62,893324,6699471,3.35E+08
2022.6.24,750.3,35.92,5.03,719.47,750.41,719.47,837119,6287370,3.35E+08
2022.6.23,714.38,-32.58,-4.36,747.49,751.99,714.38,1260212,8862112,3.18E+08
2022.6.22,746.96,-31.34,-4.03,783.21,785.23,746.94,1093478,8098718,3.32E+08
2022.6.21,778.3,8.38,1.09,774.8,782.55,764.69,1032713,6923152,3.46E+08
2022.6.20,769.92,-28.77,-3.6,804.48,804.89,763.22,989356,7253469,3.42E+08
2022.6.17,798.69,-3.46,-0.43,787.97,798.85,780.96,972926,7637003,3.54E+08
2022.6.16,802.15,2.74,0.34,812.95,822.31,800.56,997608,7316267,3.55E+08
2022.6.15,799.41,-24.17,-2.93,822.27,826.3,795.42,1203160,8453536,3.54E+08
2022.6.14,823.58,-5.19,-0.63,816.25,826.5,804.38,1269494,8533401,3.64E+08
2022.6.13,828.77,-41.09,-4.72,852.74,852.74,828.76,1264039,8489789,3.66E+08
2022.6.10,869.86,-7.32,-0.83,869.1,872.09,865.96,1206284,7398896,3.84E+08
2022.6.9,877.18,2.23,0.25,873.22,877.18,867.2,1265672,7606511,3.87E+08
2022.6.8,874.95,1.17,0.13,877.77,880.73,873.61,1336530,7241277,3.87E+08
2022.6.7,873.78,-17.73,-1.99,889.07,889.09,873.09,1115605,7162937,3.86E+08
2022.6.3,891.51,0.37,0.04,897.08,899.01,890.2,1199287,6980064,3.95E+08
2022.6.2,891.14,-2.22,-0.25,890.47,892.98,888.45,1182037,6622207,3.95E+08
2022.5.31,893.36,6.92,0.78,888.44,893.42,884.11,1316943,7322460,3.96E+08
2022.5.30,886.44,12.47,1.43,882.17,886.44,881.46,1020992,6718335,3.94E+08
2022.5.27,873.97,2.54,0.29,881.41,883.36,873.21,1275326,7608486,3.89E+08
2022.5.26,871.43,-1.26,-0.14,876.19,885.12,868.81,947423,7415183,3.87E+08
2022.5.25,872.69,7.62,0.88,869.19,877.71,861.92,989300,7382597,3.88E+08
2022.5.24,865.07,-18.52,-2.1,881.55,883.11,865.05,1099072,8234351,3.85E+08
2022.5.23,883.59,3.71,0.42,883.78,884.39,878.9,1077069,8240949,3.93E+08
2022.5.20,879.88,16.08,1.86,866.76,880.17,866.76,1076079,8204681,3.91E+08
2022.5.19,863.8,-7.77,-0.89,853.23,866.61,849.59,1167570,8426404,3.84E+08
2022.5.18,871.57,5.59,0.65,872.19,876.82,868.28,1061167,7629686,3.87E+08
2022.5.17,865.98,9.73,1.14,857.28,866.21,856.3,913815,5934234,3.86E+08
2022.5.16,856.25,3.17,0.37,862.24,866.47,855.45,1010957,6320150,3.81E+08
2022.5.13,853.08,19.42,2.33,839.52,853.34,839.52,1011783,7354715,3.80E+08
2022.5.12,833.66,-32.68,-3.77,855.46,857.75,833.24,1065855,7245357,3.71E+08
2022.5.11,866.34,10.2,1.19,853.73,866.81,852.23,1078453,6648178,3.85E+08
2022.5.10,856.14,-4.7,-0.55,848.08,858.43,831.59,1268868,7626686,3.80E+08
2022.5.9,860.84,-23.38,-2.64,880.34,880.78,859.73,1121826,6588804,3.83E+08
2022.5.6,884.22,-15.84,-1.76,888.54,892.43,883.31,1144210,6156156,3.93E+08
2022.5.4,900.06,-7.51,-0.83,911.16,911.97,899.34,1359365,7237546,4.00E+08
2022.5.3,907.57,5.75,0.64,905.05,912.67,905.05,1640456,8358975,4.03E+08
2022.5.2,901.82,-2.93,-0.32,894.03,903.26,892.54,1227536,6791298,4.00E+08
2022.4.29,904.75,12.53,1.4,895.64,904.76,894.62,1457806,7504237,4.01E+08
2022.4.28,892.22,-3.96,-0.44,900.43,902.02,889.3,1551067,8940771,3.96E+08
2022.4.27,896.18,-14.98,-1.64,898.02,898.02,888.97,1855183,9413387,3.97E+08
2022.4.26,911.16,11.32,1.26,906.59,913.29,906.59,1631935,8624226,4.04E+08
2022.4.25,899.84,-22.94,-2.49,909.53,911.53,899.83,1425301,8691119,3.98E+08
2022.4.22,922.78,-6.9,-0.74,922.77,924.16,916.65,1381524,7466490,4.08E+08
2022.4.21,929.68,0.75,0.08,930.45,934.26,929.54,1400233,8308883,4.10E+08
2022.4.20,928.93,-2.63,-0.28,933.29,933.37,927.29,1258909,7096616,4.10E+08
2022.4.19,931.56,13.33,1.45,922.6,931.56,922.6,1301363,7714189,4.11E+08
2022.4.18,918.23,-6.21,-0.67,921.69,923.51,917.53,1099288,6044292,4.05E+08
2022.4.15,924.44,-3.57,-0.38,921.53,925.13,916.91,1296262,6606186,4.08E+08
2022.4.14,928.01,0.7,0.08,930.69,931.81,925.61,1166368,6645179,4.09E+08
2022.4.13,927.31,13.49,1.48,915.89,927.33,913.92,1108432,6877377,4.09E+08
2022.4.12,913.82,-8.01,-0.87,914.28,916.76,905.18,1137435,7007752,4.04E+08
2022.4.11,921.83,-12.9,-1.38,932.48,934.61,920.75,943672,6407701,4.07E+08
2022.4.8,934.73,6.78,0.73,931.98,935.68,924.73,906472,7220461,4.13E+08
2022.4.7,927.95,-15.18,-1.61,936.92,936.92,925.91,1182004,8336297,4.10E+08
2022.4.6,943.13,-9.34,-0.98,944.27,947.41,939.82,1405795,8945968,4.16E+08
2022.4.5,952.47,5.15,0.54,950.89,953.06,949.46,1639514,8474700,4.20E+08
2022.4.4,947.32,6.75,0.72,940.47,947.33,938.45,1089322,6757594,4.19E+08
2022.4.1,940.57,-3.96,-0.42,940.49,942.22,936.86,1252846,8425958,4.16E+08
2022.3.31,944.53,5.46,0.58,936.66,944.92,936.2,1424833,9307446,4.17E+08
2022.3.30,939.07,1.24,0.13,942.08,943.3,936.91,1537107,9222847,4.15E+08
2022.3.29,937.83,10.72,1.16,932.86,937.83,930.34,1459601,1.04E+07,4.14E+08
2022.3.28,927.11,-7.58,-0.81,934.18,934.18,926.55,1374926,9545341,4.10E+08
2022.3.25,934.69,2.94,0.32,936.94,937.69,933.09,1568700,1.13E+07,4.13E+08
2022.3.24,931.75,1.18,0.13,926.29,931.87,920.69,1381162,1.11E+07,4.11E+08
2022.3.23,930.57,5.9,0.64,929.35,933.27,927.02,1442826,1.12E+07,4.11E+08
2022.3.22,924.67,6.27,0.68,916.7,924.72,914.33,1392364,9800674,4.08E+08
2022.3.21,918.4,-4.56,-0.49,926.86,926.86,917.93,1333272,8416902,4.05E+08
2022.3.18,922.96,8.83,0.97,915.29,922.99,912,1200427,8475000,4.07E+08
2022.3.17,914.13,22.33,2.5,903.75,916.22,903.75,1462933,9832703,4.03E+08
2022.3.16,891.8,20.58,2.36,881.89,891.8,879.68,1347121,7779377,3.93E+08
2022.3.15,871.22,-1.22,-0.14,870.33,874.73,866.47,1194864,7817049,3.84E+08
2022.3.14,872.44,-19.27,-2.16,893.18,893.18,870.81,1154158,9133399,3.84E+08
2022.3.11,891.71,2.63,0.3,888.57,894.99,887.28,1128283,7829918,3.92E+08
2022.3.10,889.08,18.94,2.18,885.05,892.55,884.98,987431,7435469,3.91E+08
2022.3.8,870.14,-11.4,-1.29,869.05,881.3,864.69,981992,7405891,3.83E+08
2022.3.7,881.54,-19.42,-2.16,889.95,889.95,878.45,865671,6334514,3.88E+08
2022.3.4,900.96,-11.36,-1.25,908.47,909.24,896.84,1000717,7348996,3.96E+08
2022.3.3,912.32,16.87,1.88,901.28,912.35,899.85,1059670,8396536,4.01E+08
2022.3.2,895.45,14.38,1.63,880.62,896.8,879.03,1039390,6874850,3.93E+08
2022.2.28,881.07,8.09,0.93,870.27,881.07,868.91,1071363,6936756,3.87E+08
2022.2.25,872.98,24.77,2.92,864.72,872.98,863.47,1373455,8691598,3.83E+08
2022.2.24,848.21,-29.12,-3.32,869.24,870.58,847.86,1678595,8953088,3.72E+08
2022.2.23,877.33,9.22,1.06,873.32,879.98,870.25,1084257,6859833,3.85E+08
2022.2.22,868.11,-16.14,-1.83,869.08,878.33,865.23,1103602,7066242,3.81E+08
2022.2.21,884.25,2.54,0.29,871.23,884.26,865.58,865986,5780450,3.87E+08
2022.2.18,881.71,7.49,0.86,862.19,882.01,860.81,953405,6306614,3.86E+08
2022.2.17,874.22,-3.93,-0.45,879.12,890.78,858.78,1171956,8927374,3.82E+08
2022.2.16,878.15,38.23,4.55,857.54,878.15,857.54,876748,7281489,3.84E+08
2022.2.15,839.92,-12.87,-1.51,855.62,860.4,837.83,1036347,6961354,3.67E+08
2022.2.14,852.79,-24.63,-2.81,864.49,867.24,850.28,889899,6732108,3.73E+08
2022.2.11,877.42,-18.26,-2.04,885.31,889.42,877.28,1025547,7707269,3.84E+08
2022.2.10,895.68,-14.85,-1.63,914.65,914.92,893.21,858885,7714203,3.91E+08
2022.2.9,910.53,15.26,1.7,904.07,910.53,900.86,890474,6782622,3.98E+08
2022.2.8,895.27,-4.13,-0.46,900.7,907.24,887.54,1184930,9593501,3.91E+08
2022.2.7,899.4,-3.47,-0.38,905.96,905.96,893.91,901975,8037458,3.92E+08
2022.2.4,902.87,11.27,1.26,888.51,902.87,886.93,1053337,9138398,3.94E+08
2022.2.3,891.6,18.73,2.15,887.85,898.37,887.02,1079998,9307434,3.88E+08
2022.1.28,872.87,23.64,2.78,852.57,872.87,835.55,1028108,9071938,3.80E+08
2022.1.27,849.23,-32.86,-3.73,884.23,885,847.34,1174849,9037590,3.70E+08
2022.1.26,882.09,-7.35,-0.83,892.01,900.38,881.68,1116984,8871976,3.84E+08
2022.1.25,889.44,-25.96,-2.84,920.95,923.07,883.17,1286528,8856272,3.87E+08
2022.1.24,915.4,-27.45,-2.91,935.13,935.13,911.02,1038913,7938016,3.98E+08
2022.1.21,942.85,-15.85,-1.65,950.67,958.38,937.48,1128911,7949730,4.10E+08
2022.1.20,958.7,24.8,2.66,934,958.7,933.97,1043809,7188207,4.16E+08
2022.1.19,933.9,-10.04,-1.06,935.06,944.81,929.15,1224552,7749004,4.05E+08
2022.1.18,943.94,-13.96,-1.46,959.98,969.17,942.11,1070286,8179885,4.09E+08
2022.1.17,957.9,-13.49,-1.39,971.81,971.81,954.82,1111748,7852818,4.15E+08
2022.1.14,971.39,-11.86,-1.21,971.11,977.69,967.19,1367327,9305694,4.22E+08
2022.1.13,983.25,-8.08,-0.82,994.55,994.55,981.31,1235146,1.00E+07,4.27E+08
2022.1.12,991.33,21.41,2.21,978.69,991.71,978.69,1158100,9981838,4.30E+08
2022.1.11,969.92,-10.46,-1.07,982.44,985.13,962.91,1280482,9752763,4.21E+08
2022.1.10,980.38,-14.78,-1.49,992.49,992.49,976.41,1270478,9536208,4.25E+08
2022.1.7,995.16,14.86,1.52,986.18,997.02,986.18,1470713,9820275,4.32E+08
2022.1.6,980.3,-29.32,-2.9,993.6,1003.01,979.83,1461245,1.19E+07,4.25E+08
2022.1.5,1009.62,-22.04,-2.14,1029.12,1029.12,1007.84,1500451,1.20E+07,4.37E+08
2022.1.4,1031.66,-6.17,-0.59,1041.07,1041.29,1025.23,1324121,1.21E+07,4.46E+08
2022.1.3,1037.83,3.85,0.37,1038.97,1039.67,1030.57,1054530,1.01E+07,4.48E+08
2021.12.30,1033.98,5.93,0.58,1029.74,1034.87,1021.59,907418,1.01E+07,4.46E+08
2021.12.29,1028.05,0.61,0.06,1028.46,1034.05,1022.73,950937,1.17E+07,4.43E+08
2021.12.28,1027.44,16.08,1.59,1016.29,1027.45,1014.39,1286746,1.32E+07,4.44E+08
2021.12.27,1011.36,3.94,0.39,1008.9,1013.7,1006.87,1151529,1.00E+07,4.37E+08
2021.12.24,1007.42,4.11,0.41,1008.05,1010.98,1005.61,1235764,1.09E+07,4.40E+08
2021.12.23,1003.31,3.18,0.32,1004.45,1007.42,1001.48,1435843,1.19E+07,4.38E+08
2021.12.22,1000.13,3.53,0.35,1004.1,1005.23,999.05,1182499,1.09E+07,4.36E+08
2021.12.21,996.6,6.09,0.61,994.53,997.3,982.43,1371818,1.18E+07,4.35E+08
2021.12.20,990.51,-10.75,-1.07,1001.17,1004.75,990.51,1009821,1.06E+07,4.32E+08
2021.12.17,1001.26,-6.6,-0.65,1001.51,1005.36,995.93,1095248,1.03E+07,4.36E+08
2021.12.16,1007.86,4.34,0.43,1013.05,1016.32,1006.9,1336914,1.24E+07,4.39E+08
2021.12.15,1003.52,0.71,0.07,1002.18,1007.44,999.21,1125306,1.04E+07,4.37E+08
2021.12.14,1002.81,-3.15,-0.31,1001.11,1007.73,996.85,1081581,1.03E+07,4.36E+08
2021.12.13,1005.96,-5.61,-0.55,1014.27,1014.9,1005.96,1339323,1.15E+07,4.37E+08
2021.12.10,1011.57,-11.3,-1.1,1016.34,1018.42,1010.02,1153421,1.11E+07,4.40E+08
2021.12.9,1022.87,16.83,1.67,1009.29,1022.87,1009.29,1060993,1.11E+07,4.44E+08
2021.12.8,1006.04,9.4,0.94,1006.61,1012.64,1003.92,1065607,1.20E+07,4.36E+08
2021.12.7,996.64,4.77,0.48,996.89,999.52,991.07,1017251,1.12E+07,4.32E+08
2021.12.6,991.87,-6.6,-0.66,990.07,994.15,980.87,1060488,1.04E+07,4.30E+08
2021.12.3,998.47,21.04,2.15,981.65,998.49,977.91,1211827,1.06E+07,4.33E+08
2021.12.2,977.43,0.28,0.03,967.34,978.16,961.98,1091537,1.23E+07,4.24E+08
2021.12.1,977.15,11.52,1.19,969.9,977.73,949.86,1079798,1.22E+07,4.24E+08
2021.11.30,965.63,-26.71,-2.69,1003.04,1004.83,960.84,1356752,1.54E+07,4.19E+08
2021.11.29,992.34,-13.55,-1.35,986.64,1002.79,980.26,1347690,1.30E+07,4.30E+08
2021.11.26,1005.89,-9.77,-0.96,1017.9,1021.15,999.4,1239981,1.41E+07,4.36E+08
2021.11.25,1015.66,-4.47,-0.44,1023.41,1025.9,1015.62,1097456,1.16E+07,4.40E+08
2021.11.24,1020.13,6.41,0.63,1015.23,1021.13,1003.19,1023600,1.12E+07,4.42E+08
2021.11.23,1013.72,-18.59,-1.8,1024.33,1029.08,1012.95,1037748,1.17E+07,4.39E+08
2021.11.22,1032.31,-9.61,-0.92,1043.55,1045.36,1023.13,1320324,1.45E+07,4.47E+08
2021.11.19,1041.92,9.15,0.89,1032.07,1042.4,1029.54,1268957,1.34E+07,4.51E+08
2021.11.18,1032.77,1.51,0.15,1033.16,1034.51,1018.13,1467430,1.49E+07,4.46E+08
2021.11.17,1031.26,-4.2,-0.41,1039.36,1039.36,1028.02,1410241,1.61E+07,4.45E+08
2021.11.16,1035.46,6.43,0.62,1029.35,1035.98,1027.07,995271,1.34E+07,4.47E+08
2021.11.15,1029.03,19.96,1.98,1016.35,1029.07,1016.16,932603,1.17E+07,4.44E+08
2021.11.12,1009.07,16.42,1.65,999.29,1009.15,998.14,856018,1.20E+07,4.35E+08
2021.11.11,992.65,4.9,0.5,981.42,994.69,979.68,1108640,1.29E+07,4.28E+08
2021.11.10,987.75,-20.93,-2.07,1006.59,1006.9,983.82,1476503,1.44E+07,4.26E+08
2021.11.9,1008.68,6.18,0.62,1002.51,1010.79,1002.51,1245497,1.17E+07,4.34E+08
2021.11.8,1002.5,1.15,0.11,999.08,1003.18,988.36,1254165,1.04E+07,4.31E+08
2021.11.5,1001.35,-0.08,-0.01,1006.04,1006.04,995.35,1253705,1.13E+07,4.30E+08
2021.11.4,1001.43,-3.57,-0.36,1012.62,1015.72,995.73,1227813,1.14E+07,4.30E+08
2021.11.3,1005,-4.44,-0.44,1011.2,1013.68,1003.66,1099572,1.03E+07,4.32E+08
2021.11.2,1009.44,10.87,1.09,1000.96,1012.2,1000.96,1399931,1.08E+07,4.34E+08
2021.11.1,998.57,6.24,0.63,995.56,1001.25,994.28,1173730,1.09E+07,4.29E+08
2021.10.29,992.33,-7.8,-0.78,1004.91,1005.19,991.03,1318559,1.04E+07,4.25E+08
2021.10.28,1000.13,-8.82,-0.87,1008.93,1011.5,999.59,1311944,1.14E+07,4.28E+08
