"측정일시","권역코드","권역명","측정소코드","측정소명","미세먼지 1시간(㎍/㎥)","미세먼지 24시간(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"201902281200","103","서남권","111281","금천구","76","69","46","0.027","0.046","0.7","0.007"
"201902281200","103","서남권","111231","영등포구","93","73","58","0.011","0.082","0.7","0.006"
"201902281200","104","동남권","111261","강남구","98","73","75","0.008","0.065","1","0.008"
"201902281200","104","동남권","111274","강동구","95","75","63","0.011","0.073","0.8","0.007"
"201902281200","104","동남권","111273","송파구","87","71","52","0.013","0.068","0.9","0.006"
"201902281200","104","동남권","111262","서초구","95","67","56","0.012","0.063","0.6","0.007"
"201902281100","100","도심권","111123","종로구","89","59","57","0.005","0.085","1.5","0.007"
"201902281100","100","도심권","111121","중구","83","60","51","0.007","0.073","1","0.005"
"201902281100","100","도심권","111131","용산구","81","57","59","0.006","0.079","1","0.005"
"201902281100","101","서북권","111191","서대문구","88","61","56","0.008","0.055","1.4","0.006"
"201902281100","101","서북권","111201","마포구","104","68","61","0.009","0.067","1","0.007"
"201902281100","101","서북권","111181","은평구","99","63","55","0.01","0.061","1.2","0.007"
"201902281100","102","동북권","111311","노원구","98","68","69","0.006","0.066","1.1","0.006"
"201902281100","102","동북권","111142","성동구","108","77","66","0.006","0.077","1.1","0.006"
"201902281100","102","동북권","111161","성북구","104","65","47","0.005","0.079","1.6","0.006"
"201902281100","102","동북권","111291","강북구","115","71","72","0.012","0.062","1.1","0.006"
"201902281100","102","동북권","111151","중랑구","84","63","61","0.01","0.056","1","0.009"
"201902281100","102","동북권","111141","광진구","110","72","64","0.003","0.079","1.5","0.007"
"201902281100","102","동북권","111152","동대문구","102","64","79","0.006","0.094","1.1","0.011"
"201902281100","102","동북권","111171","도봉구","101","69","70","0.009","0.055","1.2","0.008"
"201902281100","103","서남권","111301","양천구","97","71","62","0.017","0.054","0.8","0.005"
"201902281100","103","서남권","111231","영등포구","94","70","65","0.009","0.085","0.7","0.004"
"201902281100","103","서남권","111221","구로구","90","74","55","0.012","0.045","0.5","0.007"
"201902281100","103","서남권","111251","관악구","96","81","63","0.008","0.069","0.8","0.008"
"201902281100","103","서남권","111281","금천구","85","71","52","0.014","0.058","0.7","0.009"
