측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20220915,동북권,성북구,20,9,0.032,0.014,0.3,0.002
20220915,동북권,도봉구,15,7,0.031,0.008,0.4,0.003
20220915,동북권,강북구,21,9,0.03,0.009,0.3,0.002
20220915,동북권,노원구,18,9,0.029,0.013,0.3,0.003
20220915,서남권,강서구,21,9,0.034,0.015,0.4,0.002
20220915,서남권,구로구,23,6,0.033,0.013,0.3,0.002
20220915,서남권,영등포구,23,11,0.03,0.018,0.4,0.003
20220915,서남권,동작구,24,12,0.035,0.016,0.3,0.002
20220915,서남권,관악구,23,10,0.026,0.02,0.3,0.003
20220915,서남권,금천구,16,8,0.036,0.008,0.2,0.002
20220915,서남권,양천구,21,10,0.03,0.014,0.3,0.003
20220915,동남권,강남구,21,10,0.029,0.021,0.3,0.003
20220915,동남권,서초구,22,7,0.025,0.018,0.3,0.002
20220915,동남권,송파구,22,10,0.036,0.014,0.3,0.002
20220915,동남권,강동구,20,8,0.028,0.009,0.2,0.003
20220914,도심권,중구,17,9,0.032,0.017,0.3,0.002
20220914,도심권,종로구,17,8,0.037,0.01,0.3,0.003
20220914,도심권,용산구,20,8,0.039,0.009,0.3,0.003
20220914,서북권,은평구,17,7,0.035,0.006,0.2,0.002
20220914,서북권,서대문구,15,7,0.028,0.004,0.3,0.003
20220914,서북권,마포구,19,10,0.036,0.009,0.3,0.003
20220914,동북권,광진구,18,8,0.031,0.009,0.4,0.002
20220914,동북권,성동구,20,7,0.038,0.009,0.2,0.003
20220914,동북권,중랑구,18,9,0.041,0.008,0.2,0.002
20220914,동북권,동대문구,17,9,0.04,0.01,0.3,0.002
20220914,동북권,성북구,20,8,0.03,0.015,0.3,0.002
20220914,동북권,도봉구,15,7,0.032,0.008,0.4,0.003
20220914,동북권,강북구,18,7,0.031,0.008,0.3,0.002
20220914,동북권,노원구,17,9,0.034,0.007,0.3,0.003
20220914,서남권,강서구,22,10,0.032,0.013,0.3,0.002
20220914,서남권,구로구,20,6,0.035,0.008,0.2,0.002
20220914,서남권,영등포구,19,10,0.032,0.013,0.3,0.002
20220914,서남권,동작구,19,10,0.036,0.01,0.2,0.002
20220914,서남권,관악구,20,8,0.03,0.011,0.3,0.002
20220914,서남권,금천구,15,7,0.031,0.009,0.2,0.002
20220914,서남권,양천구,18,10,0.029,0.012,0.3,0.003
20220914,동남권,강남구,18,8,0.035,0.013,0.2,0.003
20220914,동남권,서초구,27,6,0.028,0.014,0.2,0.002
20220914,동남권,송파구,19,9,0.037,0.011,0.3,0.002
20220914,동남권,강동구,21,8,0.032,0.006,0.2,0.003
20220913,도심권,중구,18,11,0.02,0.019,0.3,0.002
20220913,도심권,종로구,20,11,0.02,0.015,0.4,0.003
20220913,도심권,용산구,22,12,0.017,0.018,0.3,0.003
20220913,서북권,은평구,16,11,0.018,0.01,0.3,0.002
20220913,서북권,서대문구,15,9,0.016,0.009,0.4,0.003
20220913,서북권,마포구,20,14,0.017,0.016,0.4,0.003
20220913,동북권,광진구,20,12,0.017,0.011,0.5,0.002
20220913,동북권,성동구,27,13,0.018,0.015,0.3,0.003
20220913,동북권,중랑구,22,13,0.02,0.013,0.3,0.002
20220913,동북권,동대문구,20,13,0.019,0.016,0.4,0.001
20220913,동북권,성북구,20,12,0.017,0.017,0.4,0.002
20220913,동북권,도봉구,16,10,0.019,0.01,0.5,0.003
20220913,동북권,강북구,21,11,0.021,0.009,0.3,0.002
20220913,동북권,노원구,20,14,0.017,0.014,0.3,0.003
20220913,서남권,강서구,25,14,0.015,0.019,0.4,0.003
20220913,서남권,구로구,20,9,0.016,0.017,0.3,0.002
20220913,서남권,영등포구,23,14,0.013,0.022,0.4,0.003
20220913,서남권,동작구,25,16,0.017,0.018,0.3,0.002
20220913,서남권,관악구,23,12,0.015,0.017,0.4,0.002
20220913,서남권,금천구,20,12,0.016,0.015,0.3,0.003
20220913,서남권,양천구,21,14,0.014,0.017,0.4,0.004
20220913,동남권,강남구,24,13,0.015,0.021,0.3,0.003
20220913,동남권,서초구,23,9,0.013,0.021,0.4,0.002
20220913,동남권,송파구,23,13,0.018,0.016,0.4,0.002
20220913,동남권,강동구,22,12,0.015,0.004,0.3,0.002
20220912,도심권,중구,18,12,0.03,0.013,0.3,0.002
20220912,도심권,종로구,20,12,0.03,0.011,0.3,0.003
20220912,도심권,용산구,21,12,0.03,0.011,0.3,0.003
20220912,서북권,은평구,17,11,0.027,0.006,0.3,0.002
20220912,서북권,서대문구,18,9,0.024,0.005,0.4,0.003
20220912,서북권,마포구,21,14,0.028,0.013,0.4,0.003
20220912,동북권,광진구,19,12,0.027,0.008,0.5,0.002
20220912,동북권,성동구,23,10,0.032,0.01,0.3,0.001
20220912,동북권,중랑구,20,12,0.028,0.01,0.3,0.002
20220912,동북권,동대문구,18,12,0.033,0.01,0.4,0.001
20220912,동북권,성북구,20,11,0.028,0.013,0.4,0.002
20220912,동북권,도봉구,15,8,0.028,0.007,0.5,0.003
20220912,동북권,강북구,21,11,0.03,0.007,0.3,0.002
20220912,동북권,노원구,19,13,0.028,0.009,0.3,0.003
20220912,서남권,강서구,26,14,0.028,0.013,0.4,0.002
20220912,서남권,구로구,19,9,0.031,0.009,0.3,0.002
20220912,서남권,영등포구,22,13,0.028,0.014,0.4,0.002
20220912,서남권,동작구,24,14,0.028,0.013,0.3,0.002
20220912,서남권,관악구,23,12,0.024,0.014,0.4,0.003
20220912,서남권,금천구,21,12,0.027,0.011,0.3,0.003
20220912,서남권,양천구,22,14,0.027,0.011,0.4,0.003
20220912,동남권,강남구,21,12,0.03,0.013,0.3,0.003
20220912,동남권,서초구,16,7,0.024,0.014,0.3,0.002
20220912,동남권,송파구,21,12,0.029,0.012,0.3,0.002
20220912,동남권,강동구,21,11,0.023,0,0.3,0.002
20220911,도심권,중구,17,11,0.035,0.011,0.3,0.002
20220911,도심권,종로구,19,11,0.037,0.008,0.3,0.003
20220911,도심권,용산구,22,11,0.036,0.009,0.3,0.003
20220911,서북권,은평구,15,9,0.031,0.005,0.2,0.002
20220911,서북권,서대문구,16,8,0.024,0.005,0.3,0.002
20220911,서북권,마포구,18,13,0.033,0.01,0.3,0.002
20220911,동북권,광진구,20,11,0.031,0.007,0.4,0.002
20220911,동북권,성동구,23,10,0.038,0.007,0.2,0.001
20220911,동북권,중랑구,20,12,0.035,0.007,0.2,0.002
20220911,동북권,동대문구,18,12,0.039,0.007,0.3,0.001
20220911,동북권,성북구,18,9,0.033,0.009,0.3,0.002
20220911,동북권,도봉구,15,8,0.03,0.006,0.3,0.003
20220911,동북권,강북구,21,11,0.03,0.006,0.3,0.002
20220911,동북권,노원구,20,13,0.033,0.007,0.3,0.003
20220911,서남권,강서구,23,12,0.034,0.009,0.4,0.002
20220911,서남권,구로구,20,8,0.034,0.007,0.3,0.002
20220911,서남권,영등포구,21,12,0.033,0.011,0.3,0.002
20220911,서남권,동작구,21,13,0.032,0.01,0.3,0.002
20220911,서남권,관악구,21,11,0.028,0.011,0.3,0.002
20220911,서남권,금천구,19,11,0.029,0.008,0.2,0.003
